"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description"
"in-f1174d688ec1b2e2","indeed","https://pk.indeed.com/viewjob?jk=f1174d688ec1b2e2","https://grnh.se/bfc53ea32us","Software Engineer, Machine Learning","Motive","Islamabad, PIS, PK","2024-10-29","","","","","","",True,"","","","","**Who we are:**



Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks.



Motive serves more than 120,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, including transportation and logistics, construction, energy, field service, manufacturing, agriculture, food and beverage, retail, and the public sector.



Visit gomotive.com to learn more.

### **About the Role:**



As a Machine Learning Engineer, you will be a part of a team which develops and deploys cutting edge AI solutions for our product line. This role will give you an opportunity to work on developing models using advanced algorithms and machine learning techniques to solve some of the most pressing problems for fleet safety and best in class Dashcams. As a part of the R\\&D team, you will also be responsible for deploying these models while working across cross functional teams.


### **What You'll Do:**


* Develop solutions to complex problems using AI, algorithms and machine learning techniques
* Develop machine learning models using classical and deep learning techniques
* Collaborate with a cross functional team to design and document scalable solutions
* Write secure, maintainable code that powers the platform that connects the world's trucks
* Launch and support features that will be used by trucking industry and its partners
* Lead code reviews and help to guide software architecture decisions.

### **What We're Looking For:**


* A degree in computer science, software engineering, or a related field
* Exceptional problem solving and analytical skills
* Strong programming skills in Python
* Solid understanding of machine learning models and techniques
* Experience with deep learning models
* An affinity for creating software that is extensible, performant, and easy to read
* Experience with time series problems (good to have)

 *Creating a diverse and inclusive workplace is one of Motive's core values. We are an equal opportunity employer and welcome people of different backgrounds, experiences, abilities and perspectives.*


*Please review our Candidate Privacy Notice* *here.*


*The applicant must be authorized to receive and access those commodities and technologies controlled under U.S. Export Administration Regulations.* *It is Motive's policy to require that employees be authorized to receive access to Motive products and technology.*



\\#LI\\-Remote","","https://pk.indeed.com/cmp/Motive-fbcfa52a","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7007b716fe27907d0bd24475a61d9312","https://gomotive.com/company/","San Francisco, CA","1,001 to 5,000","Decline to state","Motive builds technology to improve the safety, productivity, and profitability of businesses that power the physical economy."
"in-c09e76627db3504b","indeed","https://pk.indeed.com/viewjob?jk=c09e76627db3504b","http://pk.indeed.com/job/civil-engineer-internee-c09e76627db3504b","Civil Engineer internee","Stock Exchange Consulting International","Rawalpindi, PPB, PK","2024-10-28","internship","direct_data","yearly",158854.0,201145.0,"USD",False,"","","","","We are seeking a motivated and talented Engineering Intern to join our dynamic team. This internship offers a unique opportunity to gain hands\\-on experience in civil engineering, design management, and renewable energy projects.

**Responsibilities**:

* Assist in providing design management and civil engineering design to meet project requirements
* Support the management and delivery of engineering tasks for safe, buildable, and cost\\-efficient projects
* Help in planning construction and solar electrical project budgets
* Contribute to cost analysis and review of purchase orders, invoices, and supplier contracts
* Aid in the preparation of financial and technical bids
* Assist in developing Health and Safety documents
* Support cost estimation for UK\\-based construction projects
* Help track and manage estimated construction costs
* Contribute to implementing environmental considerations into project designs
* Provide support to operational projects in maintaining and upgrading infrastructure
* Assist project teams across regions by providing advice, review, and design services
* Learn and apply best practices in civil engineering and design

**Provide business support assistance as needed, including**:

* Managing correspondence and public contact
* Organizing meetings and preparing agendas
* Taking and distributing meeting minutes
* Assisting with travel arrangements for staff
* Supporting the preparation of reports and presentations
* Handling general administrative tasks

**Skills and Requirements**:

* Currently pursuing a Bachelor's degree in Civil Engineering or a related field
* Strong academic background with a focus on engineering principles
* Familiarity with design and visualization software such as AutoCAD, Civil 3D, or similar
* Basic understanding of cost estimation techniques
* Excellent communication and teamwork skills
* Ability to work in a fast\\-paced environment and manage multiple tasks
* Keen interest in renewable energy systems and sustainable infrastructure
* Willingness to learn and apply new concepts quickly
* Flexibility to adapt to changing priorities and willingness to take on additional responsibilities as needed

**Preferred Qualifications and Experience**:

* Previous internship or project experience in civil engineering or renewable energy
* Knowledge of project management principles
* Familiarity with construction processes and terminology
* Understanding of Health and Safety regulations in construction
* Previous internship or work experience in accounting is a plus but not required

**Location**:

Bahria Town Phase 4, Civic Center, Rawalpindi

Job Types: Internship, Fresher  
Contract length: 3 months

Pay: Rs12,000\\.00 \\- Rs18,000\\.00 per month","","https://pk.indeed.com/cmp/Stock-Exchange-Consulting-International-1","","","","","",""
"in-8f6ffb4d3665b75c","indeed","https://pk.indeed.com/viewjob?jk=8f6ffb4d3665b75c","http://pk.indeed.com/job/bim-engineer-8f6ffb4d3665b75c","BIM Engineer","Cce","Islamabad Gpo, PTA, PK","2024-10-28","fulltime","direct_data","yearly",2329868.0,2950132.0,"USD",True,"","","","","**vacancy for BIM MEP Engineer (Full time \\- Remote)**

**About Us:**

Bimorange is a provider of BIM solutions, committed to enhancing the efficiency and quality of the construction industry. We offer a comprehensive range of services and tools to help our clients achieve their project goals.

**Position Summary:**

We are seeking a full time (8 hours/day Mon\\-Fri) talented and experienced BIM MEP Engineer to join our remote team. You will play a crucial role in delivering high\\-quality BIM (Building Information Modeling) solutions for our MEP (Mechanical, Electrical, and Plumbing) projects.

**Requirements:**

* Bachelor's degree in Engineering, Architecture or a related field.
* At least 2 years of hands\\-on experience in MEP Revit modeling.
* Proficiency in Revit MEP software, including the ability to create, modify, and analyze models.
* Strong understanding of MEP systems and design principles.
* High\\-speed internet connection is essential for remote work.

**Additional Requirements:**

* As part of the application process, candidates will be asked to complete a technical task to demonstrate their Revit skills and knowledge.

**Benefits:**

* Competitive salary
* Flexible work arrangements and remote work environment.
* Opportunities for professional growth and development.

Job Type: Full\\-time

Pay: Rs200,000\\.00 \\- Rs240,000\\.00 per month

Application Question(s):

* Are you available for a full time job (8 hours/day \\- Mon\\-Fri)?

Education:

* Bachelor's (Required)

Experience:

* Revit: 2 years (Required)

Language:

* english (Required)

Work Location: In person","","https://pk.indeed.com/cmp/Cce-3ba555f0","","","","","",""
"in-009bd6f0fab5bce6","indeed","https://pk.indeed.com/viewjob?jk=009bd6f0fab5bce6","http://pk.indeed.com/job/building-surveyor-009bd6f0fab5bce6","Building Surveyor","Ovaisco Builders","Islamabad, PIS, PK","2024-10-25","fulltime","direct_data","yearly",423612.0,536387.0,"USD",False,"","","","","Ovaisco Builders \\& Developers is a leader in the construction and real estate industry, committed to delivering innovative, sustainable, and high\\-quality projects. With a portfolio spanning residential, commercial, and marquee developments, we prioritize excellence, client satisfaction, and industry best practices. We are currently seeking a skilled Building Surveyor to join our team and ensure that our projects meet all necessary standards and specifications.  
The Building Surveyor will be responsible for inspecting, assessing, and ensuring that construction projects adhere to regulations, quality standards, and safety requirements. This role involves conducting detailed surveys, preparing reports, and advising project teams on necessary repairs, maintenance, and structural requirements. The ideal candidate has a strong understanding of building codes, construction processes, and regulatory compliance.

**Key Responsibilities:**

* Conduct thorough site surveys to assess the structural integrity, layout, and compliance of buildings and other structures.
* Perform regular inspections throughout the construction phases, ensuring adherence to approved designs, quality standards, and safety regulations.
* Review project plans and blueprints to ensure they comply with local building codes, zoning laws, and health and safety regulations.
* Advise the project team on compliance requirements and take corrective actions if necessary.
* Identify potential structural or environmental risks and recommend preventative measures to mitigate them.
* Prepare detailed reports on structural conditions, highlighting any repairs, modifications, or improvements required to meet standards.
* Conduct condition surveys on existing buildings and infrastructure, identifying areas requiring maintenance, upgrades, or repairs.
* Develop cost estimates and timelines for recommended repair or maintenance work.
* Maintain accurate records of inspections, surveys, and assessments, and prepare detailed reports for project and management review.
* Document any issues identified during inspections and track their resolution.
* Work closely with architects, engineers, and construction teams to ensure alignment on project objectives and specifications.
* Communicate findings and recommendations to project teams to support timely and effective decision\\-making.

**Key Requirements:**

**Education:**

* Bachelor’s degree in Building Surveying, Civil Engineering, or a related field.

**Experience:**

* Minimum of 3\\-5 years of experience as a Building Surveyor, ideally within the construction or real estate sector.

**Skills:**

* Proficiency in surveying tools and software, such as AutoCAD or GIS.
* Strong understanding of building codes, construction standards, and regulatory compliance.
* Excellent analytical and problem\\-solving skills.

**Competencies:**

* Detail\\-oriented with high standards for accuracy and quality.
* Strong communication skills, with the ability to explain technical information clearly to stakeholders.
* Ability to work independently, manage time effectively, and handle multiple site inspections.

**Why Join Us?**  
At Ovaisco Builders \\& Developers, we offer a unique opportunity to contribute to high\\-profile construction projects. We provide competitive compensation, a supportive work environment, and a platform for career growth within the field of building surveying and construction.

Job Type: Full\\-time

Pay: Rs30,000\\.00 \\- Rs50,000\\.00 per month

Application Question(s):

* The budget for this position is 30 K to 45 K, Are you willing to join under this budget?
* We provide accommodation and food allowance, If you are willing to work under this budget (30 to 50 K) and have required experience of atleast 3 to 5 years then reach office for Technical Interview.

Interview Location: Office No 1, 5th Floor, Gulberg Trade Center, Gulberg Green, Islamabad (https://maps.google.com/?q\\=33\\.5994716,73\\.1545024\\)

* Do you have Surveyor Diploma Certificate?
* Are you willing to commute / Reallocate to Gulburg Green Islamabad?

Experience:

* Building Surveyor: 3 years (Required)","","https://pk.indeed.com/cmp/Ovaisco-Builders-2","","","","","",""
"in-886f6047675e672c","indeed","https://pk.indeed.com/viewjob?jk=886f6047675e672c","http://pk.indeed.com/job/architectural-draftsman-886f6047675e672c","Architectural Draftsman","Kohistan Builders & Developers","Wah Cantonment, PPB, PK","2024-10-23","fulltime","direct_data","yearly",423612.0,536387.0,"USD",False,"","","","","* Analyzing building specifications, codes, and sites.
* Creating technical drawings from architects' sketches and specifications.
* Using CAD software to create drawings that incorporate exact measurements, calculations, building codes, and other construction details.
* Printing CAD drawing schematics for use by architects,
* Preparing drawings, charts, and records with CAD equipment and conventional drafting techniques.
* Collaborating with architects and construction engineers to ensure adherence to building specifications and industry regulations.

Job Type: Full\\-time

Pay: Rs30,000\\.00 \\- Rs50,000\\.00 per month","","https://pk.indeed.com/cmp/Kohistan-Builders-&-Developers-3","","","","","",""
"in-878c8efabf76f1ff","indeed","https://pk.indeed.com/viewjob?jk=878c8efabf76f1ff","http://pk.indeed.com/job/software-engineer-intern-878c8efabf76f1ff","Software Engineer Intern","Rasant Solutions","Islamabad, PIS, PK","2024-10-23","fulltime","direct_data","yearly",211806.0,268193.0,"USD",False,"","","","","**Responsibilities**

* Maintain and improve web application.
* Implement new features according to requirement.
* Collaborate with other team members to improve usability and help them with coding and troubleshooting.
* Write functional requirement documents and guides.
* Write a good quality code.
* Stay up\\-to\\-date on emerging technologies.

**Requirements**

* Experience with Html, JavaScript, CSS and jQuery.
* Expertise with browser testing and debugging.
* Understanding of the entire web development process (design, development and deployment).
* Fresh candidates can also apply for the internship.

Job Type: Full\\-time

Pay: From Rs20,000\\.00 per month

Application Deadline: 06/06/2024","","https://pk.indeed.com/cmp/Rasant-Solutions","","","","","",""
"in-63cde55b3c97eb79","indeed","https://pk.indeed.com/viewjob?jk=63cde55b3c97eb79","http://pk.indeed.com/job/sqa-intern-63cde55b3c97eb79","SQA Intern","Fun Prime Technology","Islamabad, PIS, PK","2024-10-21","fulltime","","","","","",False,"","","","","**Job description**

**Job Description**

We are currently looking for a Quality Assurance Engineer Intern.

Requirements:

* BS degree in Computer Science, Engineering, or a related subject.
* knowledge of software QA methodologies, tools, and processes.
* Experience in writing clear, concise, and comprehensive test plans and test cases.
* Hands\\-on experience with both white box and black box testing.
* Experience in API testing.
* Experience in Mobile testing.
* Solid knowledge of SQL and scripting.
* Knowledge of JMeter Load Testing and API Testing.

**Job Skills**

Quality Assurance Processes

Quality Assurance Skills

Quality Assurance Review

**Job Details**

Industry: Information Technology

Functional Area: Quality Assurance (QA)

Total Positions:1 Post

Job Shift: First Shift (Day)

Job Type: Full\\-Time/Permanent

Job Location: Islamabad, Pakistan

Job Type: Full\\-time

Ability to Commute:

* Islamabad (Required)

Ability to Relocate:

* Islamabad: Relocate before starting work (Required)

Job Type: Full\\-time","","https://pk.indeed.com/cmp/Fun-Prime-Technology-1","","","","","",""
"in-a84f40c35b164fff","indeed","https://pk.indeed.com/viewjob?jk=a84f40c35b164fff","http://pk.indeed.com/job/steam-trainer-future-labs-a84f40c35b164fff","STEAM Trainer (Future Labs)","LearnOBots","Islamabad, PIS, PK","2024-10-21","fulltime","","","","","",False,"","","","","**About Us:** 

LearnOBots is a dynamic and innovative educational institution committed to fostering creativity, critical thinking, and interdisciplinary learning. We believe in preparing the next generation for the challenges of the 21st century by offering comprehensive STEAM education that combines Science, Technology, Engineering, Arts, and Mathematics.

**Position: STEAM Teacher / Trainee Engineer**

**(Early Years Teachers with Tech\\-Background and ICT School Teachers are encouraged to apply)**

**Job Type:** Full Time \\- Permanent

**Location:** **Rawat, Islamabad, Pakistan**

**Application Deadline:** Wednesday, 23rd October, 2024

**Position Overview:** We are seeking a passionate and experienced STEAM Trainer to join our team and play a pivotal role in inspiring and empowering our students. The ideal candidate will have a deep understanding of STEAM subjects and a proven track record of effectively delivering hands\\-on, engaging, and experiential learning experiences. School teachers with experience in ICT and CS subjects are highly encouraged to apply.

**Key Responsibilities:**

* Teach, Train, and conduct workshops for early years students on the domains of STEAM
* Design and deliver engaging STEAM lessons and workshops that encourage creativity, critical thinking, and problem\\-solving skills.
* Foster a collaborative and interactive learning environment where students can explore, experiment, and apply concepts across disciplines.
* Develop age\\-appropriate curriculum and learning materials that align with the educational objectives and needs of the students.
* Integrate technology, arts, and real\\-world scenarios to enhance the student's understanding of complex concepts.
* Provide guidance and mentorship to students in various STEAM projects and activities.
* Stay updated with the latest advancements in STEAM fields and incorporate relevant topics into the curriculum.
* Collaborate with fellow educators and staff to continuously improve teaching methods and program outcomes.

**Qualifications:**

* *School Teachers with Tech\\-Background and Early Years Teaching Experience* or School Teachers who have experience teaching ICT and CS subjects to early years students in schools.
* Bachelor's or Master's degree in a STEAM\\-related field (Science, Technology, Engineering, Arts, Mathematics) or equivalent.
* Proven experience as a STEAM educator, trainer, or instructor.
* Strong passion for education and a deep commitment to inspiring young minds.
* Excellent communication and presentation skills, with the ability to convey complex ideas understandably.
* Proficiency in using technology and software relevant to the STEAM fields.
* Creativity, adaptability, and a willingness to explore new teaching approaches.
* Strong organizational skills and the ability to manage multiple tasks effectively.
* Experience working with diverse student populations is a plus.

**What We Offer:**

* An innovative and collaborative work environment.
* Medical Insurance for Employees \\& their families.
* Opportunities for professional growth and development.
* Competitive compensation package.
* Access to state\\-of\\-the\\-art facilities and resources.
* The chance to make a lasting impact on the educational journey of students.

Join us in shaping the future of education through inspiring STEAM instruction. Be a part of LearnOBot's mission to empower the next generation of thinkers and innovators.

If you want to know more about us, Contact us at 0333\\-9717614

www.learnobots.com \\| www.facebook.com/learnobots \\| https://www.linkedin.com/company/learnobots

Job Type: Full\\-time

Ability to commute/relocate:

* Islamabad: Reliably commute or willing to relocate with an employer\\-provided relocation package (Required)

Application Question(s):

* Are you comfortable commuting to this job's location (RAWAT)?","","https://pk.indeed.com/cmp/Learnobots","","","","","",""
"in-101094763e021b69","indeed","https://pk.indeed.com/viewjob?jk=101094763e021b69","http://pk.indeed.com/job/laravel-developer-urgent-hiring-101094763e021b69","Laravel Developer (urgent hiring)","Your Cloud Campus","Rawalpindi, PPB, PK","2024-10-12","fulltime","direct_data","yearly",635418.0,804581.0,"USD",False,"","","","","An experienced Laravel Developer is needed to join our dynamic team. We are searching for individuals passionate about technology and perpetually looking to expand their knowledge and advance their skills. We provide excellent prospects for career advancement, competitive pay, and benefits.

You will be responsible for building and creating cutting\\-edge web\\-based applications utilizing the Laravel Framework. The prospect must collaborate directly with our engineers and project managers to build high\\-quality, scalable, and sustainable software solutions per the organization's needs.

**Roles \\& Responsibilities**

* Create, test, and maintain web\\-based applications using Laravel Framework.
* Work with members of the other teams to design, develop, and implement software solutions.
* Implement and manage the entire web application development lifecycle, from conception to delivery and post\\-launch maintenance.
* Write clean, efficient, and well\\-documented code.
* Make use of back\\-end data services and support the growth of current data services API.
* Effectively communicate all project updates, evaluations, suggestions, schedules, and technical and procedural difficulties.
* The development procedure, architecture, and similar information should all be documented.
* Troubleshoot and debug software issues.
* Continuously improve software quality and performance.
* Keep up with the latest web development technologies and trends.

**‍Requirements \\& Skills**

* Proven work experience as a Laravel Developer or similar role
* Strong knowledge of PHP, Laravel Framework, and MySQL
* Knowledge of HTML, CSS, JavaScript, and jQuery front\\-end technologies
* Experience with RESTful APIs, Git, and Agile development methodologies
* Excellent problem\\-solving and analytical skills
* A keen eye for detail and the flexibility to operate well under pressure
* Bachelor's degree in Information Technology or a related field
* 1 to 2 years experience required.

Job Type: Full\\-time

Pay: Rs50,000\\.00 \\- Rs70,000\\.00 per month

Application Question(s):

* Are you comfortable working in an onsite setting (office\\-based)

Education:

* Bachelor's (Required)

Experience:

* Laravel Developer: 2 years (Required)

Location:

* Rawalpindi (Required)","","https://pk.indeed.com/cmp/Your-Cloud-Campus-8","","","","","",""
"in-afa199b529f26c24","indeed","https://pk.indeed.com/viewjob?jk=afa199b529f26c24","http://pk.indeed.com/job/technical-project-manager-afa199b529f26c24","Technical Project Manager","Merik Solutions","Islamabad, PIS, PK","2024-10-11","fulltime","direct_data","yearly",1959207.0,2480792.0,"USD",False,"","","","","**Note: Please apply if only you meet the below mentioned criteria**

Merik Solutions is a software house and we are looking for a Technical Project Manager to **work onsite in i\\-10/3 Islamabad.**

Must have at least an year of experience in **Technical Project Management**

**Must have 2 \\-3 years of experience as a back\\-end or front\\-end software engineer.**

* This is an onsite role in i\\-10/3 Islamabad and the **timings are 6pm to 3am.**

Manage the team of 2 to 3 developers and a client. Communicate with them to make sure the tasks are done on time.

Submit the tasks to the client and receive their feedback and work on this feedback to resolve any issue.

Implement operational capabilities to provide monitoring, alerting, and on\\-call rotation within the teams.

Ensure that client commitments are fulfilled per the terms of contractual agreements.

Coordinate across co\\-dependent scrum teams in multi\\-scrum team environment

Submission of monthly or Bi\\-weekly invoices to the client and inform Account manager about it.

Proficient in project management tools like Jira, Slack, GitLab, Github, Monday.com etc.

* Attend daily scrum meetings with client and their team. Be ready for an unexpected meeting from client.

Job Type: Full\\-time

Pay: Rs150,000\\.00 \\- Rs220,000\\.00 per month

Experience:

* Technical Project Management: 1 year (Required)
* Software developer: 2 years (Required)","","https://pk.indeed.com/cmp/Merik-Solutions","","","","","",""
"in-3b444de3532391e7","indeed","https://pk.indeed.com/viewjob?jk=3b444de3532391e7","http://pk.indeed.com/job/jr-qa-engineer-3b444de3532391e7","Jr. QA Engineer","Funprime technologies Pvt Ltd","Islamabad, PIS, PK","2024-10-11","fulltime","","","","","",False,"","","","","**Experience: 3\\-6 Months**

**Location: i\\-11/3 isb**

**Job Type: Full\\-time, Onsite**

**Job Summary:**

We are looking for a motivated Junior QA Tester with 3 to 6 months of hands\\-on experience in manual app testing. You will play a vital role in ensuring the functionality and quality of our applications by identifying and reporting issues. This role is perfect for someone who is detail\\-oriented and eager to develop their QA testing skills.

**Key Responsibilities:**

* Perform manual testing of mobile and web applications to ensure product quality.
* Review and analyze system specifications, user stories, and business requirements.
* Develop, execute, and maintain test cases, test plans, and test scripts.
* Identify, document, and track defects and bugs using test management tools.
* Collaborate with cross\\-functional teams including developers, designers, and product managers.
* Conduct regression testing to verify bug fixes and validate feature enhancements.
* Report clear and concise test results to relevant stakeholders.

**Qualifications:**

* 3 to 6 months of experience in manual testing, preferably in mobile and web applications.
* Basic understanding of software development life cycle (SDLC) and software testing life cycle (STLC).
* Experience in writing clear and concise test cases and documenting defects.
* Familiarity with bug tracking tools such as JIRA, Bugzilla, or Trello.
* Strong analytical and problem\\-solving skills.
* Ability to work in a team and communicate effectively with technical and non\\-technical team members.

Job Type: Full\\-time","","https://pk.indeed.com/cmp/Funprime-Technologies-Pvt-Ltd-1","","","","","",""
"in-de24eafd2c7a9b0c","indeed","https://pk.indeed.com/viewjob?jk=de24eafd2c7a9b0c","http://pk.indeed.com/job/back-end-developer-de24eafd2c7a9b0c","Back-End Developer","TAKMIL","Islamabad, PIS, PK","2024-10-10","fulltime","","","","","",False,"","","","","**Responsibilities:**

* Design, develop, and maintain backend systems and APIs using NestJS and NodeJS.
* Collaborate with cross\\-functional teams to understand project requirements and translate them into technical solutions.
* Write clean, efficient, and maintainable code that adheres to coding standards and best practices.
* Develop and optimise database schemas and queries using PostgreSQL.
* Ensure the security, performance, and scalability of backend systems.
* Troubleshoot and debug issues, and provide timely resolutions.
* Collaborate with front\\-end developers and UI/UX designers to integrate the backend with the user interface.
* Work with DevOps engineers to ensure smooth deployment and continuous integration of backend systems.
* Stay updated with the latest trends and advancements in backend development technologies and techniques.
* Conduct code reviews to maintain code quality and consistency.
* Write and maintain technical documentation for backend systems and APIs.

**Requirements:**

* Proven experience as a Backend Developer, with a focus on NestJS and NodeJS.
* Proficiency in working with Postgres for database management.
* Strong understanding of Linux operating systems and command\\-line tools.
* Solid knowledge of RESTful APIs and microservices architecture.
* Familiarity with version control systems, such as Git.
* Experience in building scalable and performant backend systems.
* Strong problem\\-solving and analytical skills.
* Ability to work independently and collaboratively in a team environment.
* Excellent communication and teamwork skills.
* Bachelor's degree in Computer Science, Software Engineering, or a related field (preferred).
* Preferred Skills (Good to Have):
* Familiarity with the Azure cloud platform and its services.
* Knowledge of containerization technologies, such as Docker and Kubernetes.
* Experience with other programming languages, such as Python or Ruby.
* Understanding of cloud\\-based architectures and serverless computing.
* Familiarity with CI/CD pipelines and automated deployment processes.
* Knowledge of message queues and event\\-driven architectures.

Job Type: Full\\-time

Application Question(s):

* What's your expected salary? Candidates will only be shortlisted if they mention salary expectations

Experience:

* NestJS and NodeJS for backend development?: 1 year (Required)
* PostgreSQL for database management: 1 year (Required)
* RESTful APIs and microservices architecture: 1 year (Required)","","https://pk.indeed.com/cmp/Takmil","","","","","",""
"in-750f21f548d4edec","indeed","https://pk.indeed.com/viewjob?jk=750f21f548d4edec","http://pk.indeed.com/job/sr-devops-engineer-bt-750f21f548d4edec","Sr. DevOps Engineer – BT","caresoft.pvt.ltd","Islamabad, PIS, PK","2024-10-10","fulltime","","","","","",False,"","","","","**What You’ll Do:**

* **Build Scalable Infrastructure:** Develop resilient systems to support our production services.
* **Enhance Observability:** Grow and improve our platform’s observability capabilities.
* **Drive CI/CD Practices:** Implement best practices for continuous integration and delivery, and build deployment pipelines.
* **Collaborate with Engineers:** Work closely with our engineering team to break apart existing infrastructure into decoupled services using ECS Fargate and other AWS services.
* **Own Our AWS Infrastructure:** Manage our AWS account and infrastructure, ensuring best practices and acting as a subject matter expert.
* **Implement Security Controls:** Work with stakeholders to secure our platform.
* **Advocate for Agile Methodologies:** Promote Lean and Agile Software Development practices.

**What We’re Looking For:**

* **Experience:** 5\\+ years in Devops with a pragmatic approach that balances technical skills and business needs.
* **Cloud Expertise:** Proficient in cloud platforms (preferably AWS) and networking protocols.
* **Process\\-Oriented:** Strong documentation skills and a process\\-oriented mindset.
* **Collaborative:** A team\\-focused engineer who thrives in a dynamic environment.
* **Passionate:** Enthusiastic about cloud technology, software development methodologies, and building efficient platforms.

**Technical Skills:**

* **Infrastructure as Code:** Terraform, Ansible, AWS CDK, CloudFormation
* **CI/CD Tools:** CircleCI, GitHub Actions
* **Scripting:** Python, JavaScript, Bash
* **Serverless Containers:** AWS Fargate, Lambda
* **Monitoring:** Datadog, New Relic, OpenTelemetry
* **Databases:** NoSQL (MongoDB) and Relational (PostgreSQL)
* **Security:** VPC security, web application firewalls
* **Software Development:** Lean and Agile methodologies

Job Type: Full\\-time

Pay: Rs400,000\\.00 \\- Rs600,000\\.00 per month

Experience:

* Devops: 6 years (Preferred)","","https://pk.indeed.com/cmp/Caresoft.pvt.ltd","","","","","",""
"in-4e997bd2271a1480","indeed","https://pk.indeed.com/viewjob?jk=4e997bd2271a1480","http://pk.indeed.com/job/sr-data-engineer-having-exp-aws-or-python-4e997bd2271a1480","Sr. Data Engineer (having exp with AWS or Python)","Zepto Systems Limited","Islamabad, PIS, PK","2024-10-09","fulltime","","","","","",False,"","","","","**Role Overview**

We are Looking for smart, energetic, and personable technology business professionals for a Data Engineer position. As a Data Engineer, you will participate in data management and engineering projects within cloud environments, including migrating, analyzing, and managing data structures. You will also assist in designing, defining, developing, and testing AWS data solution components. Capable of quickly adapting and building plans around migrating data from legacy applications, you will work closely with AWS and other SME roles to ensure data stores are protected.

**RESPONSIBILITIES**

* As a Data Engineer, you'll guide customers on ingesting, storing, processing, analyzing, and exploring/visualizing data on the cloud.
* Work with technical and business leads to transfer global business requirements into sound solutions and implementation.
* Data management within a cloud environment, including migrating, analyzing, and managing data structures.
* Work with data scientists and software engineers to support data acquisition activities, solution ideation, and implementation.
* Share support responsibilities for implemented components.
* Provide extensive technical strategic advice and guidance to key stakeholders around the data transformation effort.
* Capable of adapting quickly and building plans around migrating data from legacy applications.
* Work closely with the Cloud Security Engineering and SME role to protect data stores.

**QUALIFICATIONS**

* 3\\+ years of experience with data engineering.
* 3\\+ years of experience working with cloud services (AWS, Azure, GCP)
* 3\\+ years of experience working on Cloud Automation for Data engineering projects with Cloud formation, Terraform, or a similar technology.
* 3\\+ years of experience with Python
* 3\\+ years of experience primarily managing advanced data platforms and models.
* Experience with relational databases.
* Experience in migrating legacy databases and applications.
* Proven experience as a Data Engineer or in a similar capacity, with a strong focus on data pipeline development and integration.
* Expertise in Databricks, Snowflake, or similar data warehouse for data engineering and machine learning workflows.
* Experience in implementing data pipelines.
* Strong analytical skills with a proactive approach to identifying and resolving data\\-related challenges.
* Excellent communication and collaboration skills, capable of working effectively with cross\\-functional teams and stakeholders to drive successful outcomes.

**EDUCATION AND EXPERIENCE**

* Bachelor’s degree in mathematics, Statistics, Computer Science, or related field
* 3\\+ years of experience in data analysis, business intelligence, or related field

Job Type: Full\\-time","","https://pk.indeed.com/cmp/Zepto-Systems-Limited-2","","","","","",""
